node,clustering_coefficient,node_type,weight,label,degree,repo_id,repo_name,community_id,community_size
R_3407114,0.0,Repo,1,R_3407114,3,3407114,,22,33
R_655686746,0.0,Repo,1,R_655686746,1,655686746,,0,1244
R_12488647,0.0,Repo,1,R_12488647,3,12488647,,0,1244
R_715605,0.16666666666666666,Repo,1,R_715605,4,715605,,0,1244
R_387065774,0.0,Repo,1,R_387065774,1,387065774,,0,1244
R_197281609,0.0,Repo,1,R_197281609,1,197281609,,0,1244
R_691880760,0.0,Repo,1,R_691880760,1,691880760,,0,1244
R_704985219,0.0,Repo,1,R_704985219,1,704985219,,0,1244
R_90364793,0.0,Repo,1,R_90364793,1,90364793,,0,1244
R_80317682,0.0,Repo,1,R_80317682,1,80317682,,0,1244
R_19000107,0.0,Repo,1,R_19000107,1,19000107,,0,1244
R_168870773,0.0,Repo,1,R_168870773,1,168870773,,0,1244
R_123410,0.0,Repo,1,R_123410,1,123410,,0,1244
R_685798215,0.0,Repo,1,R_685798215,1,685798215,,0,1244
R_709112357,0.0,Repo,1,R_709112357,1,709112357,,0,1244
R_685997609,0.0,Repo,1,R_685997609,1,685997609,,0,1244
R_310143368,0.0,Repo,1,R_310143368,1,310143368,,0,1244
R_414369883,0.0,Repo,1,R_414369883,1,414369883,,0,1244
R_42078666,0.0,Repo,1,R_42078666,1,42078666,,0,1244
R_3291848,0.0,Repo,1,R_3291848,1,3291848,,0,1244
R_11203131,0.0,Repo,1,R_11203131,1,11203131,,0,1244
R_620880066,0.0,Repo,1,R_620880066,1,620880066,,0,1244
R_664686793,0.0,Repo,1,R_664686793,1,664686793,,0,1244
R_39062978,0.0,Repo,1,R_39062978,2,39062978,,0,1244
R_100683024,0.0,Repo,1,R_100683024,1,100683024,,0,1244
R_49244766,0.0,Repo,1,R_49244766,2,49244766,,0,1244
R_310302823,0.0,Repo,1,R_310302823,2,310302823,,0,1244
R_311344607,0.0,Repo,1,R_311344607,1,311344607,,0,1244
R_472909832,0.0,Repo,1,R_472909832,1,472909832,,0,1244
R_320135333,0.0,Repo,1,R_320135333,1,320135333,,0,1244
R_2928944,0.0,Repo,1,R_2928944,1,2928944,,0,1244
R_686070010,0.0,Repo,1,R_686070010,1,686070010,,0,1244
R_71939872,0.0,Repo,1,R_71939872,1,71939872,,0,1244
R_22266795,0.0,Repo,1,R_22266795,4,22266795,,0,1244
R_237159,0.0,Repo,1,R_237159,1,237159,,0,1244
R_32246828,0.0,Repo,1,R_32246828,2,32246828,,0,1244
R_605136117,0.0,Repo,1,R_605136117,1,605136117,,0,1244
R_42679047,0.0,Repo,1,R_42679047,1,42679047,,0,1244
R_29220333,0.0,Repo,1,R_29220333,1,29220333,,0,1244
R_635164092,0.0,Repo,1,R_635164092,1,635164092,,0,1244
R_141345580,0.0,Repo,1,R_141345580,1,141345580,,1,987
R_671094317,0.0,Repo,1,R_671094317,1,671094317,,1,987
R_536871914,0.0,Repo,1,R_536871914,1,536871914,,1,987
R_49412556,0.01583710407239819,Repo,1,R_49412556,55,49412556,quickwit-oss/tantivy,1,987
R_230595891,0.0,Repo,1,R_230595891,3,230595891,,21,35
R_76214676,1.0,Repo,1,R_76214676,2,76214676,,1,987
R_143220272,0.0,Repo,1,R_143220272,2,143220272,,1,987
R_638001891,0.0,Repo,1,R_638001891,1,638001891,,1,987
R_290916665,0.0,Repo,1,R_290916665,1,290916665,,1,987
R_466498609,0.0,Repo,1,R_466498609,1,466498609,,1,987
R_510103717,0.0,Repo,1,R_510103717,1,510103717,,1,987
R_384403174,0.0,Repo,1,R_384403174,1,384403174,,1,987
R_491802223,0.0,Repo,1,R_491802223,1,491802223,,1,987
R_701296964,0.0,Repo,1,R_701296964,1,701296964,,1,987
R_140609832,0.0,Repo,1,R_140609832,2,140609832,,1,987
R_252649194,0.0,Repo,1,R_252649194,1,252649194,,1,987
R_93757589,0.0,Repo,1,R_93757589,1,93757589,,1,987
R_507414986,0.0,Repo,1,R_507414986,1,507414986,,1,987
R_527947052,0.0,Repo,1,R_527947052,1,527947052,,1,987
R_618575799,0.0,Repo,1,R_618575799,1,618575799,,1,987
R_8643296,0.0,Repo,1,R_8643296,1,8643296,,1,987
R_47065398,0.0,Repo,1,R_47065398,1,47065398,,1,987
R_388881093,0.0,Repo,1,R_388881093,1,388881093,,1,987
R_319459651,0.0,Repo,1,R_319459651,1,319459651,,1,987
R_170570699,0.0,Repo,1,R_170570699,1,170570699,,1,987
R_241506979,0.0,Repo,1,R_241506979,1,241506979,,1,987
R_610607251,0.0,Repo,1,R_610607251,1,610607251,,1,987
R_69809097,0.0,Repo,1,R_69809097,1,69809097,,1,987
R_139499718,0.0,Repo,1,R_139499718,1,139499718,,1,987
R_19816070,0.0,Repo,1,R_19816070,32,19816070,MariaDB/server,12,122
R_570380914,0.0,Repo,1,R_570380914,1,570380914,,12,122
R_30071587,0.0,Repo,1,R_30071587,1,30071587,,12,122
R_39595126,0.0,Repo,1,R_39595126,1,39595126,,12,122
R_374436184,0.0,Repo,1,R_374436184,1,374436184,,12,122
R_22017842,0.0,Repo,1,R_22017842,1,22017842,,12,122
R_436520237,0.0,Repo,1,R_436520237,1,436520237,,12,122
R_415117331,0.0,Repo,1,R_415117331,1,415117331,,12,122
R_88213008,0.0,Repo,1,R_88213008,1,88213008,,12,122
R_311293512,0.0,Repo,1,R_311293512,1,311293512,,12,122
R_503841361,0.0,Repo,1,R_503841361,1,503841361,,12,122
R_116871310,0.0,Repo,1,R_116871310,1,116871310,,12,122
R_59521862,0.0,Repo,1,R_59521862,1,59521862,,12,122
R_25345759,0.0,Repo,1,R_25345759,1,25345759,,12,122
R_498085095,0.0,Repo,1,R_498085095,1,498085095,,12,122
R_4537118,0.0,Repo,1,R_4537118,1,4537118,,12,122
R_281550668,0.0,Repo,1,R_281550668,1,281550668,,12,122
R_2476162,0.0,Repo,1,R_2476162,1,2476162,,12,122
R_645707313,0.0,Repo,1,R_645707313,1,645707313,,12,122
R_46755224,0.0,Repo,1,R_46755224,1,46755224,,12,122
R_23496893,0.0,Repo,1,R_23496893,1,23496893,,12,122
R_11633363,0.0,Repo,1,R_11633363,1,11633363,,12,122
R_25780780,0.0,Repo,1,R_25780780,29,25780780,AlaSQL/alasql,10,154
R_680823106,0.0,Repo,1,R_680823106,1,680823106,,10,154
R_578185635,0.0,Repo,1,R_578185635,1,578185635,,10,154
R_593650681,0.0,Repo,1,R_593650681,1,593650681,,10,154
R_14210523,0.0,Repo,1,R_14210523,1,14210523,,10,154
R_6988020,0.0,Repo,1,R_6988020,1,6988020,,10,154
R_439140560,0.0,Repo,1,R_439140560,1,439140560,,10,154
R_40781628,0.0,Repo,1,R_40781628,1,40781628,,10,154
R_16523712,0.0,Repo,1,R_16523712,1,16523712,,10,154
R_21125024,0.0,Repo,1,R_21125024,1,21125024,,10,154
R_29849956,0.0,Repo,1,R_29849956,2,29849956,,10,154
R_93131028,0.0,Repo,1,R_93131028,1,93131028,,10,154
R_1451352,0.0,Repo,1,R_1451352,2,1451352,,10,154
R_18469325,0.0,Repo,1,R_18469325,1,18469325,,10,154
R_5569059,0.0,Repo,1,R_5569059,2,5569059,,10,154
R_29094022,0.0,Repo,1,R_29094022,1,29094022,,10,154
R_39720886,0.0,Repo,1,R_39720886,1,39720886,,10,154
R_93163868,0.0,Repo,1,R_93163868,1,93163868,,10,154
R_462329984,0.0641025641025641,Repo,1,R_462329984,16,462329984,speedb-io/speedb,8,171
R_69681666,0.0,Repo,1,R_69681666,1,69681666,,8,171
R_140656334,0.0,Repo,1,R_140656334,1,140656334,,8,171
R_19330466,0.0,Repo,1,R_19330466,3,19330466,,8,171
R_654473883,0.0,Repo,1,R_654473883,1,654473883,,8,171
R_143436277,0.0,Repo,1,R_143436277,5,143436277,baidu/BaikalDB,11,134
R_35197979,1.0,Repo,1,R_35197979,2,35197979,,8,171
R_610371272,0.0,Repo,1,R_610371272,1,610371272,,8,171
R_574877651,0.0,Repo,1,R_574877651,1,574877651,,8,171
R_51403967,0.0,Repo,1,R_51403967,1,51403967,,8,171
