,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_637976663,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_637976663,1,637976663,,True
R_508336811,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_508336811,1,508336811,,True
R_242923033,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,4.621459851212795e-05,0.00030707815138952864,4.621459851212795e-05,0.11116713634734186,Repo,1,R_242923033,1,242923033,,True
R_46234189,0.0006141563027790573,0.26774464510709783,0.0006100098411540283,0.010963960494015343,0.00010071826207814547,0.006602180254874866,0.00010071826207814547,0.11570118351722425,Repo,1,R_46234189,4,46234189,,True
R_617470568,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_617470568,1,617470568,,True
R_231798478,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_231798478,1,231798478,,True
R_201975309,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_201975309,1,201975309,,True
R_99373936,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_99373936,1,99373936,,True
R_47755262,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_47755262,1,47755262,,True
R_601871355,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,0.00016171361216887127,0.0018424689083371719,0.00016171361216887127,0.112415394893063,Repo,1,R_601871355,1,601871355,,True
R_226151984,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_226151984,1,226151984,,True
R_317940258,0.00030707815138952864,0.26725077555127025,4.8011666217283995e-05,0.010303876217752585,5.3345966220435135e-05,0.0013818516812528789,5.3345966220435135e-05,0.11308818663946761,Repo,1,R_317940258,2,317940258,,True
R_495951099,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_495951099,1,495951099,,True
R_40736127,0.00046061722708429296,0.2743351407177898,8.908870875318345e-05,0.01402541496049494,4.8291753607388565e-05,0.00046061722708429296,4.8291753607388565e-05,0.11838243502432774,Repo,1,R_40736127,3,40736127,,True
R_36377339,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_36377339,1,36377339,,True
R_272244219,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_272244219,1,272244219,,True
R_357462016,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_357462016,1,357462016,,True
R_639988823,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_639988823,1,639988823,,True
R_106520420,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,4.621459851212795e-05,0.00030707815138952864,4.621459851212795e-05,0.11116713634734186,Repo,1,R_106520420,1,106520420,,True
R_57893688,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_57893688,1,57893688,,True
R_637225484,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_637225484,1,637225484,,True
R_172281423,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_172281423,1,172281423,,True
R_222023566,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_222023566,1,222023566,,True
R_3911430,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_3911430,1,3911430,,True
R_572795380,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_572795380,1,572795380,,True
R_98877895,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,5.7764499877802276e-05,0.00046061722708429296,5.7764499877802276e-05,0.11129196220191398,Repo,1,R_98877895,1,98877895,,True
R_688201329,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_688201329,1,688201329,,True
R_9377198,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_9377198,1,9377198,,True
R_536650342,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_536650342,1,536650342,,True
R_301695013,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,8.086430260915094e-05,0.0007676953784738216,8.086430260915094e-05,0.1115416139110582,Repo,1,R_301695013,1,301695013,,True
R_133431470,0.00030707815138952864,0.2683871510967036,1.2709029157305773e-05,0.010744388426961855,5.357611366822674e-05,0.00046061722708429296,5.357611366822674e-05,0.11373180657603639,Repo,1,R_133431470,2,133431470,,True
R_636843026,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,0.00010396410534049961,0.0010747735298633502,0.00010396410534049961,0.11179126562020245,Repo,1,R_636843026,1,636843026,,True
R_601708897,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_601708897,1,601708897,,True
R_32347104,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_32347104,1,32347104,,True
R_159049339,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_159049339,1,159049339,,True
R_322347496,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_322347496,1,322347496,,True
R_586424450,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_586424450,1,586424450,,True
R_334585300,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,0.00017326351353454561,0.001996007984031936,0.00017326351353454561,0.11254022074763513,Repo,1,R_334585300,1,334585300,,True
R_229315360,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_229315360,1,229315360,,True
R_18030517,0.00015353907569476432,0.2647315310825962,0.0,0.009649810545716125,3.4664697146453615e-05,0.00015353907569476432,3.4664697146453615e-05,0.11104231049276977,Repo,1,R_18030517,1,18030517,,True
R_385634291,0.018885306310456013,0.31887755102040816,0.025977672747958966,0.06722194692021537,0.011278583338848482,0.5713189006602181,0.011278583338848482,0.37369009624282395,Repo,1,R_385634291,126,385634291,grafana/mimir,True
R_289034413,0.00030707815138952864,0.24245074922035445,8.11883864816402e-06,0.0031215643373999243,0.00018351036232092807,0.009058805465991094,0.00018351036232092807,0.10066090484770099,Repo,1,R_289034413,2,289034413,,True
R_392728007,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,0.0005379635973688647,0.030861354214647627,0.0005379635973688647,0.10393750699057631,Repo,1,R_392728007,1,392728007,,True
R_393288578,0.00030707815138952864,0.2561166686754249,0.0,0.007054984034010882,0.0007458607431504894,0.042683863043144483,0.0007458607431504894,0.11494180291736832,Repo,1,R_393288578,2,393288578,,True
R_11452538,0.00046061722708429296,0.2621299342105263,0.0,0.010245471653153952,0.0001573388336595021,0.0075234147090434515,0.0001573388336595021,0.11259213702347849,Repo,1,R_11452538,3,11452538,,True
R_184981,0.002456625211116229,0.276608669241116,0.0017604644067409406,0.009447127700244655,0.0005289173516664491,0.004299094119453401,0.0005289173516664491,0.12889339478399683,Repo,1,R_184981,18,184981,memcached/memcached,True
R_34933072,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,0.00033817152511080175,0.018885306310456013,0.00033817152511080175,0.1015793342490223,Repo,1,R_34933072,1,34933072,,True
R_506659611,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.0799106252243245e-05,0.00046061722708429296,3.0799106252243245e-05,0.097951376185093,Repo,1,R_506659611,1,506659611,,True
R_224021526,0.00046061722708429296,0.2621299342105263,0.0,0.010245471653153952,0.0001336690156658699,0.0053738676493167515,0.0001336690156658699,0.11229716359423006,Repo,1,R_224021526,3,224021526,,True
R_236055696,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.848341672370721e-05,0.0009212344541685859,3.848341672370721e-05,0.09804207513669126,Repo,1,R_236055696,1,236055696,,True
R_129717717,0.00030707815138952864,0.2555622369212267,0.0,0.0058730683926475095,0.00010001494841314256,0.004452633195148165,0.00010001494841314256,0.10643848321825944,Repo,1,R_129717717,2,129717717,,True
R_618547382,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.8237669428421924e-05,0.00030707815138952864,2.8237669428421924e-05,0.09792114320122694,Repo,1,R_618547382,1,618547382,,True
R_109162639,0.00046061722708429296,0.2621299342105263,0.0,0.010245471653153952,8.713406319366454e-05,0.0026101642868109932,8.713406319366454e-05,0.11174845422782606,Repo,1,R_109162639,3,109162639,,True
R_687314385,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.3360543076064566e-05,0.0006141563027790573,3.3360543076064566e-05,0.09798160916895911,Repo,1,R_687314385,1,687314385,,True
R_530712828,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.5676232604600602e-05,0.00015353907569476432,2.5676232604600602e-05,0.09789091021736085,Repo,1,R_530712828,1,530712828,,True
R_473555568,0.00030707815138952864,0.2561166686754249,0.0,0.007054984034010882,0.00011941174545465144,0.00568094580070628,0.00011941174545465144,0.10755943754698624,Repo,1,R_473555568,2,473555568,,True
R_93619165,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.5676232604600602e-05,0.00015353907569476432,2.5676232604600602e-05,0.09789091021736085,Repo,1,R_93619165,1,93619165,,True
R_76734068,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.5676232604600602e-05,0.00015353907569476432,2.5676232604600602e-05,0.09789091021736085,Repo,1,R_76734068,1,76734068,,True
R_132518310,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.8237669428421924e-05,0.00030707815138952864,2.8237669428421924e-05,0.09792114320122694,Repo,1,R_132518310,1,132518310,,True
R_22700054,0.00046061722708429296,0.2561990113732267,2.3381576808503573e-06,0.007627299586160083,0.00016881912893269925,0.008444649163212038,0.00016881912893269925,0.1088963585465161,Repo,1,R_22700054,3,22700054,,True
R_388840211,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.3360543076064566e-05,0.0006141563027790573,3.3360543076064566e-05,0.09798160916895911,Repo,1,R_388840211,1,388840211,,True
R_75744278,0.00030707815138952864,0.261828486939379,0.00010426527933475826,0.0067242983889163,7.488761701092582e-05,0.0027637033625057578,7.488761701092582e-05,0.10922552908531535,Repo,1,R_75744278,2,75744278,,True
R_25872841,0.00030707815138952864,0.25662185009258515,2.1427611806337976e-05,0.007085055243539683,9.181490297194591e-05,0.003992015968063872,9.181490297194591e-05,0.10747475900961814,Repo,1,R_25872841,2,25872841,,True
R_287743349,0.0015353907569476432,0.2958511230740672,0.0017979986820772687,0.034059169258274506,0.0009397725122008991,0.06678949792722248,0.0009397725122008991,0.1538059041033775,Repo,1,R_287743349,10,287743349,,True
R_685474150,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.0799106252243245e-05,0.00046061722708429296,3.0799106252243245e-05,0.097951376185093,Repo,1,R_685474150,1,685474150,,True
R_67793333,0.00046061722708429296,0.25657020968326155,2.832901373127789e-05,0.007493967597906367,6.769419317877588e-05,0.0018424689083371719,6.769419317877588e-05,0.10779231460967631,Repo,1,R_67793333,3,67793333,,True
R_52855516,0.0032243205895900505,0.32652120467117396,0.015126378981494241,0.05480011733214383,0.00033728893636749416,0.006909258406264394,0.00033728893636749416,0.1896025582049446,Repo,1,R_52855516,21,52855516,,True
R_524100695,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.8237669428421924e-05,0.00030707815138952864,2.8237669428421924e-05,0.09792114320122694,Repo,1,R_524100695,1,524100695,,True
R_170411418,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,7.178209543338438e-05,0.002917242438200522,7.178209543338438e-05,0.09843510392695025,Repo,1,R_170411418,1,170411418,,True
R_627774285,0.00030707815138952864,0.2561166686754249,0.0,0.007054984034010882,2.9761456620905212e-05,0.00030707815138952864,2.9761456620905212e-05,0.10650128311167352,Repo,1,R_627774285,2,627774285,,True
R_299240810,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,2.5676232604600602e-05,0.00015353907569476432,2.5676232604600602e-05,0.09789091021736085,Repo,1,R_299240810,1,299240810,,True
R_68964263,0.00046061722708429296,0.2669262655445296,5.378207964390736e-05,0.011457458504046126,7.235058452193827e-05,0.0018424689083371719,7.235058452193827e-05,0.11422826084742296,Repo,1,R_68964263,3,68964263,,True
R_632877536,0.00015353907569476432,0.24178866722293862,0.0,0.0026825807735044384,3.3360543076064566e-05,0.0006141563027790573,3.3360543076064566e-05,0.09798160916895911,Repo,1,R_632877536,1,632877536,,True
